title,price,mileage,transmission,location,year,brand,model,price_clean,mileage_clean,year_clean
2024 BMW IX,"$155,439",25 km,Automatic,Calgary,2024,BMW,IX ,155439.0,25.0,2024.0
2024 BMW I4 Gran Coupe,"$92,098",12 km,Automatic,Calgary,2024,BMW,I4 Gran,92098.0,12.0,2024.0
2015 Nissan Leaf,Please Contact,0 km,Automatic,Innisfil,2015,Nissan,Leaf ,,0.0,2015.0
2024 Chevrolet Blazer EV eAWD RS,"$67,194",10 km,Automatic,Sainte-Julie,2024,Chevrolet,Blazer EV,67194.0,10.0,2024.0
2023 Chevrolet Bolt EUV,"$42,968","7,203 km",Automatic,Kelowna,2023,Chevrolet,Bolt EUV,42968.0,7203.0,2023.0
2024 Chevrolet Blazer EV eAWD RS,"$67,194","3,000 km",Automatic,Sainte-Julie,2024,Chevrolet,Blazer EV,67194.0,3000.0,2024.0
2023 Subaru Solterra Technology Package,"$44,967",8 km,Automatic,Lethbridge,2023,Subaru,Solterra Technology,44967.0,8.0,2023.0
2023 Subaru Solterra Technology Package,"$44,967",8 km,Automatic,Lethbridge,2023,Subaru,Solterra Technology,44967.0,8.0,2023.0
Toyota bZ4X LE TA 2024 à vendre,"$53,197",10 km,Automatic,Lachute,Toyota,bZ4X,LE TA,53197.0,10.0,
2024 Chevrolet Blazer EV eAWD LT,"$62,089",17 km,Automatic,Kelowna,2024,Chevrolet,Blazer EV,62089.0,17.0,2024.0
2023 Hyundai IONIQ 5 Preferred grande autonomie TI avec ensemble,"$49,950","8,500 km",Automatic,Blainville,2023,Hyundai,IONIQ 5,49950.0,8500.0,2023.0
2024 GMC HUMMER EV SUV 2X,Please Contact,5 km,Automatic,Houston,2024,GMC,HUMMER EV,,5.0,2024.0
2024 Hyundai Ioniq 5 Preferred AWD Long Range,"$55,509",75 km,Automatic,Ajax,2024,Hyundai,Ioniq 5,55509.0,75.0,2024.0
2024 Hyundai Ioniq 5 Preferred AWD Long Range,"$55,259",75 km,Automatic,Ajax,2024,Hyundai,Ioniq 5,55259.0,75.0,2024.0
2024 Cadillac LYRIQ Tech,"$74,988",10 km,Automatic,London,2024,Cadillac,LYRIQ Tech,74988.0,10.0,2024.0
2019 Tesla Model 3,"$30,993","103,273 km",Automatic,Abbotsford,2019,Tesla,Model 3,30993.0,103273.0,2019.0
2020 Tesla Model 3 Standard Range Plus EV | Adaptive Cruise,"$34,999","74,311 km",Automatic,Winnipeg,2020,Tesla,Model 3,34999.0,74311.0,2020.0
2022 Hyundai IONIQ 5 PREFFERED | CLEAN TITLE | ADAPTIVE CRUISE,"$42,214","13,966 km",Automatic,Chilliwack,2022,Hyundai,IONIQ 5,42214.0,13966.0,2022.0
2024 Kia EV6 GTLINE | 500KM Range | Electric | Digital Dash,"$60,788","2,635 km",Automatic,Maple Ridge,2024,Kia,EV6 GTLINE,60788.0,2635.0,2024.0
2022 Chevrolet BOLT EUV LT,"$30,888","53,995 km",Other,Amherst,2022,Chevrolet,BOLT EUV,30888.0,53995.0,2022.0
2019 Audi E-TRON Technik 55 Quattro Electric,"$53,980","82,889 km",Automatic,Calgary,2019,Audi,E-TRON Technik,53980.0,82889.0,2019.0
2023 Ford E-Transit Cargo Van T-350 130,"$64,995","8,055 km",Automatic,Bathurst,2023,Ford,E-Transit Cargo,64995.0,8055.0,2023.0
2024 Chevrolet Blazer EV eAWD LT,"$59,599",10 km,Automatic,Sainte-Julie,2024,Chevrolet,Blazer EV,59599.0,10.0,2024.0
2024 Cadillac LYRIQ Luxury,"$79,194",10 km,Automatic,Sainte-Julie,2024,Cadillac,LYRIQ Luxury,79194.0,10.0,2024.0
"2022 Chevrolet Bolt EUV Premier , sièges chauffants en cuir , ca","$29,730","43,468 km",Automatic,Magog,2022,Chevrolet,Bolt EUV,29730.0,43468.0,2022.0
"2021 Ford Mustang Mach-E 4 Sélect AWD , navi , cuir , wi/fi , ca","$28,995","105,736 km",Automatic,Magog,2021,Ford,Mustang Mach-E,28995.0,105736.0,2021.0
2024 Chevrolet Equinox EV RS,"$57,668",4 km,Automatic,Vancouver,2024,Chevrolet,Equinox EV,57668.0,4.0,2024.0
2024 Cadillac LYRIQ Sport,"$93,878",4 km,Automatic,Vancouver,2024,Cadillac,LYRIQ Sport,93878.0,4.0,2024.0
2024 Chevrolet Equinox EV LT,"$55,868",25 km,Automatic,Vancouver,2024,Chevrolet,Equinox EV,55868.0,25.0,2024.0
2024 Chevrolet Equinox EV RS,"$56,398",4 km,Automatic,Vancouver,2024,Chevrolet,Equinox EV,56398.0,4.0,2024.0
2024 Cadillac LYRIQ Sport,"$89,539","3,000 km",Automatic,Vancouver,2024,Cadillac,LYRIQ Sport,89539.0,3000.0,2024.0
2024 Chevrolet Equinox EV LT,"$52,368",4 km,Automatic,Vancouver,2024,Chevrolet,Equinox EV,52368.0,4.0,2024.0
2024 Cadillac LYRIQ Sport,"$87,594",1 km,Automatic,Vancouver,2024,Cadillac,LYRIQ Sport,87594.0,1.0,2024.0
2024 Chevrolet Blazer EV RS,"$67,493",20 km,Automatic,Vancouver,2024,Chevrolet,Blazer EV,67493.0,20.0,2024.0
2024 Chevrolet Blazer EV RS,"$62,908",9 km,Automatic,Napanee,2024,Chevrolet,Blazer EV,62908.0,9.0,2024.0
2024 Cadillac LYRIQ Luxury,"$78,294",10 km,Automatic,Sainte-Julie,2024,Cadillac,LYRIQ Luxury,78294.0,10.0,2024.0
2024 Mercedes-Benz EQB EQB 300 4M,"$73,171",90 km,Automatic,Laval,2024,Mercedes-Benz,EQB EQB,73171.0,90.0,2024.0
2017 Tesla Model S 100D TAN INTERIOR NAVIGATION BACKUP CAMERA,"$48,988","67,622 km",Automatic,Calgary,2017,Tesla,Model S,48988.0,67622.0,2017.0
2024 Mercedes-Benz EQB EQB 250,"$68,166",90 km,Automatic,Laval,2024,Mercedes-Benz,EQB EQB,68166.0,90.0,2024.0
2024 Chevrolet Blazer EV eAWD LT,"$60,194",10 km,Automatic,Sainte-Julie,2024,Chevrolet,Blazer EV,60194.0,10.0,2024.0
2023 Porsche Taycan 4S AWD,"$129,991","11,997 km",Automatic,Quebec,2023,Porsche,Taycan 4S,129991.0,11997.0,2023.0
2024 Volkswagen ID.4 ID.4 Pro S,"$58,552",90 km,Automatic,Calgary,2024,Volkswagen,ID.4 ID.4,58552.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$104,115",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE EQE,104115.0,90.0,2024.0
2024 Chevrolet Equinox EV RS,"$56,099","3,000 km",Automatic,Sainte-Julie,2024,Chevrolet,Equinox EV,56099.0,3000.0,2024.0
2024 GMC HUMMER EV Pickup 3X,"$159,998",0 km,Automatic,Sainte-Julie,2024,GMC,HUMMER EV,159998.0,0.0,2024.0
2024 Cadillac LYRIQ Sport,"$78,294","3,000 km",Automatic,Sainte-Julie,2024,Cadillac,LYRIQ Sport,78294.0,3000.0,2024.0
AWD Dodge Journey,"$3,500","233,000 km",Automatic,Lethbridge,AWD,Dodge,Journey ,3500.0,233000.0,
2024 Chevrolet Equinox EV RS,"$54,794",10 km,Automatic,Sainte-Julie,2024,Chevrolet,Equinox EV,54794.0,10.0,2024.0
2024 Chevrolet Equinox EV RS,"$53,969",10 km,Automatic,Sainte-Julie,2024,Chevrolet,Equinox EV,53969.0,10.0,2024.0
2024 Chevrolet Equinox EV RS,"$56,099","3,000 km",Automatic,Sainte-Julie,2024,Chevrolet,Equinox EV,56099.0,3000.0,2024.0
2024 Chevrolet Equinox EV LT,"$56,999",0 km,Automatic,Sainte-Julie,2024,Chevrolet,Equinox EV,56999.0,0.0,2024.0
2024 Chevrolet Equinox EV RS,"$56,694",10 km,Automatic,Sainte-Julie,2024,Chevrolet,Equinox EV,56694.0,10.0,2024.0
2024 Cadillac LYRIQ Tech,"$70,494",10 km,Automatic,Sainte-Julie,2024,Cadillac,LYRIQ Tech,70494.0,10.0,2024.0
2023 Ford Escape PHEV,"$34,693","38,179 km",Automatic,Barrie,2023,Ford,Escape PHEV,34693.0,38179.0,2023.0
2024 GMC HUMMER EV SUV 3X,"$184,888","3,050 km",Automatic,Sainte-Julie,2024,GMC,HUMMER EV,184888.0,3050.0,2024.0
2020 Volkswagen E-Golf Comfortline,"$19,971","26,792 km",Automatic,Toronto,2020,Volkswagen,E-Golf Comfortline,19971.0,26792.0,2020.0
2024 BMW I4 Gran Coupe,"$88,833",18 km,Automatic,Calgary,2024,BMW,I4 Gran,88833.0,18.0,2024.0
2015 Nissan LEAF SV EV,"$6,500","114,000 km",Automatic,Fredericton,2015,Nissan,LEAF SV,6500.0,114000.0,2015.0
2015 Nissan LEAF SV EV,"$6,500","114,000 km",Automatic,Red Bank,2015,Nissan,LEAF SV,6500.0,114000.0,2015.0
2024 Mercedes-Benz EQB EQB 250,"$67,826",90 km,Automatic,Laval,2024,Mercedes-Benz,EQB EQB,67826.0,90.0,2024.0
2019 Nissan LEAF SV **ÉLECTRIQUE**,"$16,890","70,000 km",Automatic,Saint-Eustache,2019,Nissan,LEAF SV,16890.0,70000.0,2019.0
2023 Volkswagen ID.4 Pro,"$50,148","4,699 km",Automatic,Edmonton,2023,Volkswagen,ID.4 Pro,50148.0,4699.0,2023.0
2024 Kia EV6 Land w/GT-Line Pkg 2 - Leather Seats,"$68,894",50 km,Automatic,Scarborough,2024,Kia,EV6 Land,68894.0,50.0,2024.0
"2021 Ford Mustang Mach-E Premium AWD, Save the PST 5-Passenger,","$37,700","45,754 km",,Nelson,2021,Ford,Mustang Mach-E,37700.0,45754.0,2021.0
2024 Chevrolet Blazer EV RS,"$61,792",5 km,,Calgary,2024,Chevrolet,Blazer EV,61792.0,5.0,2024.0
"2022 Chevrolet Bolt EV LT, Power Seat, Heated Seats, CarPlay +","$30,988","25,800 km",Automatic,Guelph,2022,Chevrolet,Bolt EV,30988.0,25800.0,2022.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$115,365",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE EQE,115365.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$115,941",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE EQE,115941.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$122,133",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE EQE,122133.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$123,021",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE EQE,123021.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$110,241",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE EQE,110241.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$115,941",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE EQE,115941.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$110,241",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE EQE,110241.0,90.0,2024.0
2024 Mercedes-Benz EQE AMG EQE 4MATIC+,"$149,523",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE AMG,149523.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$110,697",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE EQE,110697.0,90.0,2024.0
2024 Mercedes-Benz EQE AMG EQE,"$160,431",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE AMG,160431.0,90.0,2024.0
2024 Mercedes-Benz EQS EQS 580 4MATIC,"$187,905",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQS EQS,187905.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$115,365",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE EQE,115365.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$114,927",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE EQE,114927.0,90.0,2024.0
2024 Mercedes-Benz EQE AMG EQE,"$163,161","4,009 km",Automatic,Montreal,2024,Mercedes-Benz,EQE AMG,163161.0,4009.0,2024.0
2021 Hyundai KONA ELECTRIC Ultimate GPS Cuir Toit Ouvrant Mags,"$27,995","62,584 km",Automatic,SHAWINIGAN,2021,Hyundai,KONA ELECTRIC,27995.0,62584.0,2021.0
2023 Mercedes-Benz EQB Basic Lease Takeover 976/month,$976,"49,000 km",Automatic,Hamilton,2023,Mercedes-Benz,EQB Basic,976.0,49000.0,2023.0
2021 Chevrolet Bolt EV LT Mags A/C Caméra,"$21,995","92,546 km",Automatic,SHAWINIGAN,2021,Chevrolet,Bolt EV,21995.0,92546.0,2021.0
"2023 Kia EV6 Long Range w-GT-Line Pkg 2 - Manager Demo, No PST!","$51,888","20,641 km",Automatic,Port Coquitlam,2023,Kia,EV6 Long,51888.0,20641.0,2023.0
2024 CHEVROLET BLAZER EV eAWD LT - includes iZEV Rebate,"$58,494",17 km,Automatic,Okotoks,2024,CHEVROLET,BLAZER EV,58494.0,17.0,2024.0
BMW I5 M60 xDrive,"$116,695","3,120 km",Automatic,Blainville,BMW,I5,M60 xDrive,116695.0,3120.0,
2024 GMC HUMMER EV SUV 2X,"$139,433",334 km,Automatic,Fort Macleod,2024,GMC,HUMMER EV,139433.0,334.0,2024.0
2022 Tesla Model 3 Performance AWD,"$54,977","77,000 km",Automatic,Longueuil,2022,Tesla,Model 3,54977.0,77000.0,2022.0
2024 Volkswagen ID.4 Pro S,"$64,184",53 km,Automatic,Edmonton,2024,Volkswagen,ID.4 Pro,64184.0,53.0,2024.0
2025 Cadillac Escalade IQ Sport 1 AWD Sunroof Nav SuperCruise,"$162,499",1 km,Automatic,Edmonton,2025,Cadillac,Escalade IQ,162499.0,1.0,2025.0
2024 BMW i5 M60 xDrive Sedan,"$115,999","6,204 km",Automatic,Edmonton,2024,BMW,i5 M60,115999.0,6204.0,2024.0
2025 Cadillac Escalade IQ Sport 2 AWD Executive Seating,"$193,994",1 km,Automatic,Edmonton,2025,Cadillac,Escalade IQ,193994.0,1.0,2025.0
2024 Chevrolet Equinox EV,"$57,694","1,168 km",Automatic,Calgary,2024,Chevrolet,Equinox EV,57694.0,1168.0,2024.0
2024 Cadillac LYRIQ LUX2,"$88,884",12 km,Automatic,Calgary,2024,Cadillac,LYRIQ LUX2,88884.0,12.0,2024.0
2023 Kia EV6 GT AWD A/C TOIT OUVRANTCAMERA 360 NAVIGATION,"$47,985","47,248 km",Automatic,Joliette,2023,Kia,EV6 GT,47985.0,47248.0,2023.0
2024 Chevrolet Equinox EV eAWD 2LT- HD Surround Vision | Hands-F,"$49,569",0 km,Automatic,Richmond Hill,2024,Chevrolet,Equinox EV,49569.0,0.0,2024.0
2024 Cadillac LYRIQ Luxury,"$97,029",21 km,Automatic,Port Hope,2024,Cadillac,LYRIQ Luxury,97029.0,21.0,2024.0
2025 Cadillac Escalade IQ Sport 2 AWD Sunroof NAV,"$183,824",1 km,Automatic,Edmonton,2025,Cadillac,Escalade IQ,183824.0,1.0,2025.0
2024 Volkswagen ID.4 Pro AWD  - Tow Package -  Fast Charging,"$64,746",90 km,Automatic,Nepean,2024,Volkswagen,ID.4 Pro,64746.0,90.0,2024.0
2025 Chevrolet Silverado EV RST e4x4 Sunroof Nav Adaptive,Please Contact,0 km,,Edmonton,2025,Chevrolet,Silverado EV,,0.0,2025.0
2024 Chevrolet Equinox EV RS,"$64,209",15 km,Automatic,Sherwood Park,2024,Chevrolet,Equinox EV,64209.0,15.0,2024.0
2024 Chevrolet Equinox EV RS,"$65,159",15 km,Automatic,Sherwood Park,2024,Chevrolet,Equinox EV,65159.0,15.0,2024.0
2024 Cadillac LYRIQ Sport,"$85,173",1 km,Automatic,Windsor,2024,Cadillac,LYRIQ Sport,85173.0,1.0,2024.0
2024 Mitsubishi Outlander PHEV GT Premium - Demo Clearout Sale!,"$58,641","3,724 km",,Port Coquitlam,2024,Mitsubishi,Outlander PHEV,58641.0,3724.0,2024.0
2024 Chevrolet Equinox EV RS,"$63,098",5 km,Automatic,Edmonton,2024,Chevrolet,Equinox EV,63098.0,5.0,2024.0
2022 Mazda MX-30 EV GT A/C TOIT OUVR CUIR CAMERA GROUPE ELECTRIQ,"$22,480","32,153 km",Automatic,Joliette,2022,Mazda,MX-30 EV,22480.0,32153.0,2022.0
2024 Volkswagen ID.4 Pro S,"$58,907","2,896 km",Automatic,Edmonton,2024,Volkswagen,ID.4 Pro,58907.0,2896.0,2024.0
2024 Hyundai IONIQ 5 Preferred | AWD | SUNROOF | BACKUP CAM,Please Contact,8 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,8.0,2024.0
2025 Hyundai KONA ELECTRIC Preferred with Trend Pkg Rear cross-t,"$53,623",25 km,Automatic,Calgary,2025,Hyundai,KONA ELECTRIC,53623.0,25.0,2025.0
2021 Tesla Model 3 STANDARD PLUS|NAV|AUTOPILOT|HIFI|PANOROOF|CAR,"$39,995","25,842 km",Automatic,North York,2021,Tesla,Model 3,39995.0,25842.0,2021.0
2024 Cadillac LYRIQ Sport,"$89,767",27 km,,Calgary,2024,Cadillac,LYRIQ Sport,89767.0,27.0,2024.0
2024 Chevrolet Blazer EV RS ELECTRIC | HEATED COOLED SEATS |...,"$61,599","1,819 km",Automatic,Claresholm,2024,Chevrolet,Blazer EV,61599.0,1819.0,2024.0
2024 Chevrolet Silverado EV Work Truck,"$78,943",12 km,Automatic,Timmins,2024,Chevrolet,Silverado EV,78943.0,12.0,2024.0
2022 Ford F-150 Lightning LARIAT,"$63,995","58,115 km",Automatic,Brooks,2022,Ford,F-150 Lightning,63995.0,58115.0,2022.0
2024 Chevrolet Blazer EV RS,"$66,898",7 km,Automatic,Vancouver,2024,Chevrolet,Blazer EV,66898.0,7.0,2024.0
2024 Chevrolet Blazer EV LT,"$61,793",6 km,Automatic,Vancouver,2024,Chevrolet,Blazer EV,61793.0,6.0,2024.0
2024 Chevrolet Blazer EV LT,"$62,371",17 km,Automatic,Vancouver,2024,Chevrolet,Blazer EV,62371.0,17.0,2024.0
2024 Cadillac LYRIQ Luxury,"$88,778",13 km,Automatic,Vancouver,2024,Cadillac,LYRIQ Luxury,88778.0,13.0,2024.0
2024 Chevrolet Blazer EV LT,"$61,793",4 km,Automatic,Vancouver,2024,Chevrolet,Blazer EV,61793.0,4.0,2024.0
2024 Chevrolet Blazer EV LT,"$61,793",4 km,Automatic,Vancouver,2024,Chevrolet,Blazer EV,61793.0,4.0,2024.0
2024 Chevrolet Blazer EV LT,"$62,488",4 km,Automatic,Vancouver,2024,Chevrolet,Blazer EV,62488.0,4.0,2024.0
2024 Cadillac LYRIQ Tech,"$72,788",11 km,Automatic,Vancouver,2024,Cadillac,LYRIQ Tech,72788.0,11.0,2024.0
2024 Chevrolet Blazer EV LT,"$62,488",4 km,Automatic,Vancouver,2024,Chevrolet,Blazer EV,62488.0,4.0,2024.0
"2023 Tesla Model 3 navi , toit , cuir , caméra","$37,882","20,648 km",Automatic,Magog,2023,Tesla,Model 3,37882.0,20648.0,2023.0
2024 GMC HUMMER EV SUV 2X,"$154,026",29 km,Automatic,Vancouver,2024,GMC,HUMMER EV,154026.0,29.0,2024.0
2024 Chevrolet Equinox EV RS,"$56,993",4 km,Automatic,Vancouver,2024,Chevrolet,Equinox EV,56993.0,4.0,2024.0
2024 Chevrolet Equinox EV RS,"$56,398",4 km,Automatic,Vancouver,2024,Chevrolet,Equinox EV,56398.0,4.0,2024.0
2023 Hyundai Santa Fe Plug-In Hybrid Luxury AWD Electric 50 kms,"$46,187","27,861 km",Automatic,Medicine Hat,2023,Hyundai,Santa Fe,46187.0,27861.0,2023.0
2021 Tesla Model 3 STANDARD PLUS|NAV|AUTOPILOT|HIFI|PANOROOF|CAR,"$39,995","25,842 km",Automatic,North York,2021,Tesla,Model 3,39995.0,25842.0,2021.0
2020 Mitsubishi Outlander PHEV GT S-AWC - EV Plug In/Sunroof/Lea,"$35,450","68,000 km",Automatic,Winnipeg,2020,Mitsubishi,Outlander PHEV,35450.0,68000.0,2020.0
HYUNDAI KONA ELECTRIC PREFERRED 2021 + CAMERA + A/C + MAGS + CRU,"$20,777","108,946 km",Automatic,Drummondville,HYUNDAI,KONA,ELECTRIC PREFERRED,20777.0,108946.0,
2018 Hyundai Ioniq Electric ELECTRIC * SE COLD CLIMATE * FULL ÉQ,"$18,984","51,172 km",Automatic,Levis,2018,Hyundai,Ioniq Electric,18984.0,51172.0,2018.0
2024 Ford F-150 Lightning LARIAT,"$101,367",66 km,Automatic,Brampton,2024,Ford,F-150 Lightning,101367.0,66.0,2024.0
2024 Chevrolet Silverado EV,"$79,601","3,764 km",Automatic,Guelph,2024,Chevrolet,Silverado EV,79601.0,3764.0,2024.0
2024 Mercedes-Benz EQB EQB 250,"$76,554",90 km,Automatic,Dollard-Des Ormeaux,2024,Mercedes-Benz,EQB EQB,76554.0,90.0,2024.0
2024 Toyota BZ4X LE,"$39,764",50 km,Automatic,Pincourt,2024,Toyota,BZ4X LE,39764.0,50.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$101,334",90 km,Automatic,Laval,2024,Mercedes-Benz,EQE EQE,101334.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$106,524",90 km,Automatic,Laval,2024,Mercedes-Benz,EQE EQE,106524.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$107,664",90 km,Automatic,Laval,2024,Mercedes-Benz,EQE EQE,107664.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$112,524",90 km,Automatic,Laval,2024,Mercedes-Benz,EQE EQE,112524.0,90.0,2024.0
2024 Mercedes-Benz EQB EQB 250,"$71,861",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQB EQB,71861.0,90.0,2024.0
2024 Cadillac LYRIQ Luxury 2,"$86,507",0 km,Automatic,Dollard-Des Ormeaux,2024,Cadillac,LYRIQ Luxury,86507.0,0.0,2024.0
2024 Chevrolet Silverado EV 4WT,"$82,984",90 km,Automatic,Regina,2024,Chevrolet,Silverado EV,82984.0,90.0,2024.0
2024 Ford F-150 Lightning FLASH 4WD SUPERCREW 5.5' BOX,"$84,690",0 km,Automatic,Treherne,2024,Ford,F-150 Lightning,84690.0,0.0,2024.0
2017 Tesla Model S 90 D supercharger inclus,"$47,000","59,900 km",Automatic,Montréal,2017,Tesla,Model S,47000.0,59900.0,2017.0
2017 Ford Focus electric SIEGE EN CUIR CHAUFF NAVIGATION,"$10,994","134,976 km",Automatic,Pointe-Aux-Trembles,2017,Ford,Focus electric,10994.0,134976.0,2017.0
2015 Nissan Leaf AUTOMATIQUE FULL AC MAGS CUIR CAMERA NAVIGATION,"$7,250","117,000 km",Automatic,Laval,2015,Nissan,Leaf AUTOMATIQUE,7250.0,117000.0,2015.0
2018 Ford Focus Electric,"$12,000","90,000 km",Automatic,Montréal,2018,Ford,Focus Electric,12000.0,90000.0,2018.0
2021 Chevrolet Bolt LT,"$24,000","148,000 km",Automatic,Arthur,2021,Chevrolet,Bolt LT,24000.0,148000.0,2021.0
Tesla Model 3 Standard Range Plus 2020,"$26,000","105,000 km",Automatic,Saint-Timothée,Tesla,Model,3 Standard,26000.0,105000.0,
2023 Tesla Model 3 ONLY 48K! Apple Carplay - Android Auto - C...,"$38,990","48,322 km",Automatic,Scarborough,2023,Tesla,Model 3,38990.0,48322.0,2023.0
2019 Audi e-tron Technik,"$38,998","68,768 km",Automatic,Windsor,2019,Audi,e-tron Technik,38998.0,68768.0,2019.0
2016 Tesla Model S 70D|HIGHWAYAUTOPILOT|NAV|AIRSUSPENSION|ALLHEA,"$22,995","182,351 km",Automatic,North York,2016,Tesla,Model S,22995.0,182351.0,2016.0
2021 Tesla Model 3 STANDARD PLUS|NAV|AUTOPILOT|HIFI|PANOROOF|CAR,"$39,995","25,842 km",Automatic,North York,2021,Tesla,Model 3,39995.0,25842.0,2021.0
2019 Audi E-TRON Progressiv Awd 4X4 / Cuir / Toit Ouvrant / Crui,"$37,499","64,229 km",Automatic,Saint-Léonard,2019,Audi,E-TRON Progressiv,37499.0,64229.0,2019.0
2019 Tesla Model X Long Range EV | Heated Seats And Steering,"$57,399","139,067 km",Automatic,Winnipeg,2019,Tesla,Model X,57399.0,139067.0,2019.0
Tesla Model 3 2022,"$37,999","80,343 km",Automatic,Perth,Tesla,Model,3 2022,37999.0,80343.0,
"[2020 Tesla Model 3] AWD, 29km only, Inspection done, Full-Self driving","$44,000","29,615 km",Automatic,Montreal,[2020,Tesla,Model 3],44000.0,29615.0,
2024 GMC Hummer EV SUV 2X,"$123,443",12 km,,Edmonton,2024,GMC,Hummer EV,123443.0,12.0,2024.0
2022 Tesla MODEL 3 GPS Mags Cuir Toit Panoramique,"$33,995","72,517 km",Automatic,SHAWINIGAN,2022,Tesla,MODEL 3,33995.0,72517.0,2022.0
2024 Hyundai Kona electric Ultimate,"$47,995",11 km,,CRANBROOK,2024,Hyundai,Kona electric,47995.0,11.0,2024.0
2024 Hyundai Kona electric Ultimate,"$47,995",11 km,,CRANBROOK,2024,Hyundai,Kona electric,47995.0,11.0,2024.0
2024 Hyundai Kona electric Preferred,"$42,995",11 km,,CRANBROOK,2024,Hyundai,Kona electric,42995.0,11.0,2024.0
2024 Cadillac LYRIQ Luxury 2,"$86,789",10 km,Automatic,Montreal,2024,Cadillac,LYRIQ Luxury,86789.0,10.0,2024.0
2024 Mercedes-Benz EQE AMG EQE 4MATIC+,"$140,493",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE AMG,140493.0,90.0,2024.0
"2024 Mercedes-Benz ESprinter Cargo Van, EV, Electric, Navi, DEMO","$99,888","4,354 km",Automatic,Oakville,2024,Mercedes-Benz,ESprinter Cargo,99888.0,4354.0,2024.0
2023 Ford F-150 Lightning Platinum SuperCrew 4WD,"$95,207",137 km,Automatic,Whitecourt,2023,Ford,F-150 Lightning,95207.0,137.0,2023.0
2012 Mitsubishi I-Miev ES 66000KM,"$6,999","66,000 km",Automatic,Montreal,2012,Mitsubishi,I-Miev ES,6999.0,66000.0,2012.0
2024 Chevrolet Blazer EV eAWD RS Htd/Cld Lthr Fully Loaded,"$72,599",4 km,Automatic,Rocky Mountain House,2024,Chevrolet,Blazer EV,72599.0,4.0,2024.0
2024 GMC HUMMER EV SUV 3X,"$158,498","3,061 km",Automatic,Fort McMurray,2024,GMC,HUMMER EV,158498.0,3061.0,2024.0
2024 Chevrolet Blazer EV eAWD RS,"$70,194",11 km,Automatic,Fort McMurray,2024,Chevrolet,Blazer EV,70194.0,11.0,2024.0
2024 Chevrolet Blazer EV eAWD LT,"$65,089",11 km,Automatic,Fort McMurray,2024,Chevrolet,Blazer EV,65089.0,11.0,2024.0
2024 Hyundai IONIQ 6 Limited,"$68,335","3,020 km",Automatic,Winnipeg,2024,Hyundai,IONIQ 6,68335.0,3020.0,2024.0
2024 Cadillac LYRIQ Sport 3 AWD Sunroof Nav SuperCruise AKG,"$85,179",6 km,Automatic,Edmonton,2024,Cadillac,LYRIQ Sport,85179.0,6.0,2024.0
2024 Hyundai Ioniq 5 Preferred AWD Long Range,"$55,509",75 km,Automatic,Ajax,2024,Hyundai,Ioniq 5,55509.0,75.0,2024.0
2024 Hyundai Ioniq 5 Preferred AWD Long Range,"$55,259",75 km,Automatic,Ajax,2024,Hyundai,Ioniq 5,55259.0,75.0,2024.0
2019 Tesla Model 3 STANDARD RANGE PLUS,"$26,488","90,000 km",,Oakville,2019,Tesla,Model 3,26488.0,90000.0,2019.0
2023 Tesla Model 3 LONG RANGE AWD - DUAL MOTOR,"$45,888","31,000 km",Automatic,Oakville,2023,Tesla,Model 3,45888.0,31000.0,2023.0
